date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-07-10,43.75,43.849998,43.75,43.75,43.75,340,340,0,0,8.75667,"July 10, 19",0
2019-07-09,8.77,8.77,8.75,8.75,8.75,700,700,-0.02,-0.228,8.75667,"July 09, 19",-0.00228
2019-07-08,8.82,8.82,8.8,8.8,8.8,1000,1000,-0.02,-0.227,8.80667,"July 08, 19",-0.00227
2019-07-05,8.96,8.96,8.89,8.89,8.89,500,500,-0.07,-0.781,8.91333,"July 05, 19",-0.00781
2019-07-03,9.1,9.12,9.03,9.03,9.03,1200,1200,-0.07,-0.769,9.06,"July 03, 19",-0.00769
2019-07-02,45.349998,45.650002,44.849998,44.900002,44.900002,120,120,-0.09,-0.992,9.02667,"July 02, 19",-0.00992
2019-07-01,8.96,8.96,8.8,8.95,8.95,2000,2000,-0.01,-0.112,8.90333,"July 01, 19",-0.00112
2019-06-28,9.05,9.05,8.99,9,9,4000,4000,-0.05,-0.552,9.01333,"June 28, 19",-0.00552
2019-06-27,45.25,45.25,45.25,45.25,45.25,120,120,0,0,9.05,"June 27, 19",0
2019-06-26,9.27,9.27,9.09,9.09,9.09,400,400,-0.18,-1.942,9.15,"June 26, 19",-0.01942
2019-06-25,9.09,9.09,9.08,9.08,9.08,400,400,-0.01,-0.11,9.08333,"June 25, 19",-0.0011
2019-06-24,9.15,9.15,9.1,9.1,9.1,800,800,-0.05,-0.546,9.11667,"June 24, 19",-0.00546
2019-06-21,9.2,9.2,9.1,9.14,9.14,5800,5800,-0.06,-0.652,9.14667,"June 21, 19",-0.00652
2019-06-20,47.400002,47.5,46.549999,47.5,47.5,240,240,0.02,0.211,9.43667,"June 20, 19",0.00211
2019-06-19,9.29,9.53,9.29,9.53,9.53,700,700,0.24,2.583,9.45,"June 19, 19",0.02583
2019-06-18,9.29,9.3,9.23,9.29,9.29,800,800,0,0,9.27333,"June 18, 19",0
2019-06-17,46.5,46.5,46.450001,46.450001,46.450001,620,620,-0.01,-0.108,9.29333,"June 17, 19",-0.00108
2019-06-14,9.3,9.3,9.3,9.3,9.3,100,100,0,0,9.3,"June 14, 19",0
2019-06-13,9.12,9.33,9.12,9.33,9.33,600,600,0.21,2.303,9.26,"June 13, 19",0.02303
2019-06-12,9.55,9.55,9.32,9.32,9.32,400,400,-0.23,-2.408,9.39667,"June 12, 19",-0.02408
2019-06-11,9.55,9.55,9.55,9.55,9.55,400,400,0,0,9.55,"June 11, 19",0
2019-06-10,48.299999,48.299999,47.700001,47.75,47.75,320,320,-0.11,-1.139,9.58333,"June 10, 19",-0.01139
2019-06-07,9.6,9.6,9.38,9.38,9.38,800,800,-0.22,-2.292,9.45333,"June 07, 19",-0.02292
2019-06-06,9.56,9.6,9.55,9.6,9.6,1500,1500,0.04,0.418,9.58333,"June 06, 19",0.00418
2019-06-05,47.849998,47.849998,47.849998,47.849998,47.849998,20,20,0,0,9.57,"June 05, 19",0
2019-06-04,9.57,9.75,9.57,9.75,9.75,1800,1800,0.18,1.881,9.69,"June 04, 19",0.01881
2019-06-03,9.62,9.62,9.55,9.62,9.62,1200,1200,0,0,9.59667,"June 03, 19",0
2019-05-31,9.4,9.55,9.4,9.55,9.55,5100,5100,0.15,1.596,9.5,"May 31, 19",0.01596
2019-05-30,9.12,9.12,9.12,9.12,9.12,100,100,0,0,9.12,"May 30, 19",0
2019-05-29,46.549999,46.549999,46.5,46.5,46.5,100,100,-0.01,-0.107,9.30333,"May 29, 19",-0.00107
2019-05-28,9.43,9.43,9.3,9.32,9.32,1000,1000,-0.11,-1.166,9.35,"May 28, 19",-0.01166
2019-05-24,9.6,9.6,9.5,9.5,9.5,500,500,-0.1,-1.042,9.53333,"May 24, 19",-0.01042
2019-05-23,47,47.25,46.75,47.25,47.25,160,160,0.05,0.532,9.41667,"May 23, 19",0.00532
2019-05-22,9.43,9.43,9.36,9.36,9.36,400,400,-0.07,-0.742,9.38333,"May 22, 19",-0.00742
2019-05-21,9.35,9.5,9.35,9.5,9.5,800,800,0.15,1.604,9.45,"May 21, 19",0.01604
2019-05-20,9.68,9.68,9.32,9.38,9.38,6900,6900,-0.3,-3.099,9.46,"May 20, 19",-0.03099
2019-05-17,9.84,9.86,9.81,9.82,9.82,1400,1400,-0.02,-0.203,9.83,"May 17, 19",-0.00203
2019-05-16,49.099998,49.900002,49.099998,49.799999,49.799999,500,500,0.14,1.426,9.92,"May 16, 19",0.01426
2019-05-15,10.2,10.2,9.76,9.76,9.76,1400,1400,-0.44,-4.314,9.90667,"May 15, 19",-0.04314
