date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-04-19,1.86,2.02,1.86,1.98,1.98,6024451,6024451,0.12,6.452,1.95333,"April 19, 22",0.06452
2022-04-18,1.93,1.97,1.85,1.9,1.9,7179045,7179045,-0.03,-1.554,1.90667,"April 18, 22",-0.01554
2022-04-14,2.11,2.1395,2.01,2.06,2.06,9591973,9591973,-0.05,-2.37,2.06983,"April 14, 22",-0.0237
2022-04-13,1.92,2.11,1.9,2.11,2.11,19962256,19962256,0.19,9.896,2.04,"April 13, 22",0.09896
2022-04-12,2.07,2.14,1.89,1.9,1.9,27936245,27936245,-0.17,-8.213,1.97667,"April 12, 22",-0.08213
2022-04-11,1.79,1.9892,1.79,1.87,1.87,11248584,11248584,0.08,4.469,1.88307,"April 11, 22",0.04469
2022-04-08,1.81,2.01,1.805,1.87,1.87,7787714,7787714,0.06,3.315,1.895,"April 08, 22",0.03315
2022-04-07,1.9,1.988,1.77,1.78,1.78,9894071,9894071,-0.12,-6.316,1.846,"April 07, 22",-0.06316
2022-04-06,1.81,1.94,1.8,1.91,1.91,12181827,12181827,0.1,5.525,1.88333,"April 06, 22",0.05525
2022-04-05,1.95,2.03,1.845,1.87,1.87,9782057,9782057,-0.08,-4.103,1.915,"April 05, 22",-0.04103
2022-04-04,1.94,2.01,1.88,1.95,1.95,10334564,10334564,0.01,0.515,1.94667,"April 04, 22",0.00515
2022-04-01,1.95,2,1.83,1.85,1.85,7534336,7534336,-0.1,-5.128,1.89333,"April 01, 22",-0.05128
2022-03-31,1.88,1.9,1.7,1.79,1.79,14083626,14083626,-0.09,-4.787,1.79667,"March 31, 22",-0.04787
2022-03-30,1.895,1.985,1.88,1.91,1.91,10826383,10826383,0.015,0.792,1.925,"March 30, 22",0.00792
2022-03-29,2.045,2.11,1.885,1.89,1.89,17100103,17100103,-0.155,-7.579,1.96167,"March 29, 22",-0.07579
2022-03-28,2,2.03,1.9,1.99,1.99,14833828,14833828,-0.01,-0.5,1.97333,"March 28, 22",-0.005
2022-03-25,1.96,2.01,1.92,1.96,1.96,13436273,13436273,0,0,1.96333,"March 25, 22",0
2022-03-24,2.18,2.21,2.02,2.05,2.05,16285898,16285898,-0.13,-5.963,2.09333,"March 24, 22",-0.05963
2022-03-23,2.24,2.31,2.07,2.12,2.12,30705346,30705346,-0.12,-5.357,2.16667,"March 23, 22",-0.05357
2022-03-22,2.34,2.385,2.21,2.3,2.3,20890970,20890970,-0.04,-1.709,2.29833,"March 22, 22",-0.01709
2022-03-21,2.39,2.39,2.11,2.2,2.2,19961361,19961361,-0.19,-7.95,2.23333,"March 21, 22",-0.0795
2022-03-18,2.21,2.71,2.1,2.39,2.39,60385727,60385727,0.18,8.145,2.4,"March 18, 22",0.08145
2022-03-17,2,2.41,1.91,2.09,2.09,42718837,42718837,0.09,4.5,2.13667,"March 17, 22",0.045
2022-03-16,2.09,2.275,1.82,2.1,2.1,99806772,99806772,0.01,0.478,2.065,"March 16, 22",0.00478
2022-03-15,1.2,1.74,1.2,1.71,1.71,81607415,81607415,0.51,42.5,1.55,"March 15, 22",0.425
2022-03-14,1.41,1.45,1.16,1.22,1.22,76474977,76474977,-0.19,-13.475,1.27667,"March 14, 22",-0.13475
2022-03-11,1.99,1.99,1.33,1.49,1.49,90661716,90661716,-0.5,-25.126,1.60333,"March 11, 22",-0.25126
2022-03-10,2.41,2.48,2.26,2.34,2.34,15110352,15110352,-0.07,-2.905,2.36,"March 10, 22",-0.02905
2022-03-09,2.42,2.58,2.4,2.51,2.51,7006308,7006308,0.09,3.719,2.49667,"March 09, 22",0.03719
2022-03-08,2.26,2.4,2.105,2.32,2.32,11890002,11890002,0.06,2.655,2.275,"March 08, 22",0.02655
2022-03-07,2.6,2.61,2.37,2.38,2.38,8767084,8767084,-0.22,-8.462,2.45333,"March 07, 22",-0.08462
2022-03-04,2.72,2.77,2.61,2.63,2.63,5304230,5304230,-0.09,-3.309,2.67,"March 04, 22",-0.03309
2022-03-03,3.02,3.06,2.6615,2.78,2.78,11478781,11478781,-0.24,-7.947,2.83383,"March 03, 22",-0.07947
