date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-08-06,2.94,2.94,2.58,2.58,2.58,24712,24712,-0.36,-12.245,2.7,"August 06, 19",-0.12245
2019-08-05,2.95,3.08,2.8899,2.99,2.99,3861,3861,0.04,1.356,2.98663,"August 05, 19",0.01356
2019-08-02,2.78,2.81,2.7397,2.8,2.8,13630,13630,0.02,0.719,2.78323,"August 02, 19",0.00719
2019-08-01,2.93,2.93,2.8,2.8,2.8,6214,6214,-0.13,-4.437,2.84333,"August 01, 19",-0.04437
2019-07-31,2.8322,2.91,2.8322,2.9,2.9,13653,13653,0.0678,2.394,2.88073,"July 31, 19",0.02394
2019-07-30,2.764,2.89,2.764,2.849,2.849,2344,2344,0.085,3.075,2.83433,"July 30, 19",0.03075
2019-07-29,3.1,3.1,2.8205,2.821,2.821,3969,3969,-0.279,-9,2.91383,"July 29, 19",-0.09
2019-07-26,3.08,3.08,2.78,3.05,3.05,67093,67093,-0.03,-0.974,2.97,"July 26, 19",-0.00974
2019-07-25,2.97,2.9775,2.86,2.97,2.97,10695,10695,0,0,2.93583,"July 25, 19",0
2019-07-24,2.8068,3.028,2.7939,2.99,2.99,6894,6894,0.1832,6.527,2.9373,"July 24, 19",0.06527
2019-07-23,2.88,3.0653,2.78,2.85,2.85,4887,4887,-0.03,-1.042,2.89843,"July 23, 19",-0.01042
2019-07-22,2.76,2.975,2.7537,2.9304,2.9304,9905,9905,0.1704,6.174,2.88637,"July 22, 19",0.06174
2019-07-19,3.05,3.05,2.85,2.85,2.85,59592,59592,-0.2,-6.557,2.91667,"July 19, 19",-0.06557
2019-07-18,3.04,3.17,3.04,3.0833,3.0833,5281,5281,0.0433,1.424,3.09777,"July 18, 19",0.01424
2019-07-17,3.12,3.1697,3.1,3.12,3.12,4920,4920,0,0,3.1299,"July 17, 19",0
2019-07-16,3.15,3.1749,3.1299,3.1299,3.1299,9456,9456,-0.0201,-0.638,3.1449,"July 16, 19",-0.00638
2019-07-15,3.22,3.22,3.0893,3.15,3.15,2543,2543,-0.07,-2.174,3.1531,"July 15, 19",-0.02174
2019-07-12,3.25,3.25,3.1495,3.1495,3.1495,3989,3989,-0.1005,-3.092,3.183,"July 12, 19",-0.03092
2019-07-11,3.33,3.33,3.1366,3.21,3.21,3669,3669,-0.12,-3.604,3.22553,"July 11, 19",-0.03604
2019-07-10,3.38,3.38,3.216,3.3,3.3,5182,5182,-0.08,-2.367,3.29867,"July 10, 19",-0.02367
2019-07-09,3.04,3.51,3.04,3.51,3.51,2089,2089,0.47,15.461,3.35333,"July 09, 19",0.15461
2019-07-08,3.07,3.33,2.98,2.98,2.98,29464,29464,-0.09,-2.932,3.09667,"July 08, 19",-0.02932
2019-07-05,3.32,3.32,3.03,3.15,3.15,11759,11759,-0.17,-5.12,3.16667,"July 05, 19",-0.0512
2019-07-03,3.31,3.34,3.2905,3.34,3.34,6652,6652,0.03,0.906,3.3235,"July 03, 19",0.00906
2019-07-02,3.3,3.36,3.2562,3.2935,3.2935,7696,7696,-0.0065,-0.197,3.30323,"July 02, 19",-0.00197
2019-07-01,3.34,3.62,3.22,3.525,3.525,16356,16356,0.185,5.539,3.455,"July 01, 19",0.05539
2019-06-28,3.5214,3.54,3.28,3.4,3.4,14567,14567,-0.1214,-3.447,3.40667,"June 28, 19",-0.03447
2019-06-27,3.75,3.83,3.5301,3.5301,3.5301,27390,27390,-0.2199,-5.864,3.63007,"June 27, 19",-0.05864
2019-06-26,3.6,4.0299,3.6,3.77,3.77,32604,32604,0.17,4.722,3.79997,"June 26, 19",0.04722
2019-06-25,3.55,3.75,3.55,3.62,3.62,9774,9774,0.07,1.972,3.64,"June 25, 19",0.01972
2019-06-24,3.55,3.58,3.49,3.57,3.57,2783,2783,0.02,0.563,3.54667,"June 24, 19",0.00563
2019-06-21,3.45,3.59,3.45,3.585,3.585,6209,6209,0.135,3.913,3.54167,"June 21, 19",0.03913
2019-06-20,3.57,3.61,3.45,3.55,3.55,1614,1614,-0.02,-0.56,3.53667,"June 20, 19",-0.0056
2019-06-19,3.61,3.64,3.53,3.57,3.57,7290,7290,-0.04,-1.108,3.58,"June 19, 19",-0.01108
2019-06-18,3.3,3.5135,3.3,3.49,3.49,14122,14122,0.19,5.758,3.4345,"June 18, 19",0.05758
2019-06-17,3.25,3.47,3.25,3.35,3.35,4817,4817,0.1,3.077,3.35667,"June 17, 19",0.03077
2019-06-14,3.8,3.8,3.35,3.35,3.35,11291,11291,-0.45,-11.842,3.5,"June 14, 19",-0.11842
2019-06-13,3.8,3.8,3.5376,3.8,3.8,3877,3877,0,0,3.71253,"June 13, 19",0
2019-06-12,3.7032,3.73,3.66,3.73,3.73,11747,11747,0.0268,0.724,3.70667,"June 12, 19",0.00724
2019-06-11,3.8,3.8,3.7,3.72,3.72,11086,11086,-0.08,-2.105,3.74,"June 11, 19",-0.02105
